CountyDesc,ProgramGroupYear,FnsReportDate,order,ProgramCode,Name,CDSCode,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836095392,LOS PASEOS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,926,172,723,"1,821"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836095392,LOS PASEOS ELEMENTARY,NSLP_LUNCH,"1,505",322,"1,367","3,194"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836100325,Martin Murphy Middle                                            ,NSLP_BREAKFAST_SEVERENEED,"1,085",164,448,"1,697"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836100325,Martin Murphy Middle                                            ,NSLP_LUNCH,"1,475",279,719,"2,473"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047914,NORDSTROM ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,852,132,627,"1,611"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047914,NORDSTROM ELEMENTARY,NSLP_LUNCH,"1,412",232,"1,332","2,976"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047922,P. A. Walsh STEAM Academy                                       ,NSLP_BREAKFAST_SEVERENEED,"3,546",298,585,"4,429"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047922,P. A. Walsh STEAM Academy                                       ,NSLP_LUNCH,"4,361",349,688,"5,398"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836098271,Paradise Valley Engineering Academy                             ,NSLP_BREAKFAST_SEVERENEED,787,101,826,"1,714"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836098271,Paradise Valley Engineering Academy                             ,NSLP_LUNCH,"1,214",192,"1,245","2,651"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047948,San Martin Gwinn Environmental Science Academy                  ,NSLP_BREAKFAST_SEVERENEED,"2,431",224,382,"3,037"
SANTA CLARA,2017,Oct 2016,4,NSLP,Morgan Hill Unified School District,43695836047948,San Martin Gwinn Environmental Science Academy                  ,NSLP_LUNCH,"3,413",408,797,"4,618"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048037,August Boeger Middle                                            ,NSLP_BREAKFAST_SEVERENEED,"4,029",446,607,"5,082"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048037,August Boeger Middle                                            ,NSLP_LUNCH,"4,038",540,793,"5,371"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048045,Ida Jew Academies                                               ,NSLP_BREAKFAST_SEVERENEED,"2,042",757,"1,674","4,473"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048045,Ida Jew Academies                                               ,NSLP_LUNCH,"3,917","1,501","2,942","8,360"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048060,Mt. Pleasant Elementary                                         ,NSLP_BREAKFAST_SEVERENEED,"2,476",417,739,"3,632"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048060,Mt. Pleasant Elementary                                         ,NSLP_LUNCH,"3,797",797,"1,229","5,823"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048078,Robert Sanders Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,"3,553",656,709,"4,918"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176048078,Robert Sanders Elementary                                       ,NSLP_LUNCH,"5,674","1,190","1,333","8,197"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176067227,VALLE VISTA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,296",367,679,"2,342"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mount Pleasant Elementary School District,43696176067227,VALLE VISTA ELEMENTARY,NSLP_LUNCH,"3,625","1,086","2,106","6,817"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047955,Benjamin Bubb Elementary                                        ,NSLP_BREAKFAST_SEVERENEED,"1,064",92,165,"1,321"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047955,Benjamin Bubb Elementary                                        ,NSLP_LUNCH,"1,574",192,"1,553","3,319"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049472,Crittenden Middle                                               ,NSLP_BREAKFAST_SEVERENEED,"2,561",779,"1,018","4,358"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049472,Crittenden Middle                                               ,NSLP_LUNCH,"2,789",963,"1,453","5,205"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047963,Edith Landels Elementary                                        ,NSLP_BREAKFAST_SEVERENEED,"1,269",214,509,"1,992"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047963,Edith Landels Elementary                                        ,NSLP_LUNCH,"1,561",322,"1,429","3,312"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047971,FRANK L. HUFF ELEMENTARY,NSLP_LUNCH,398,103,"1,427","1,928"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047989,Isaac Newton Graham Middle                                      ,NSLP_BREAKFAST_SEVERENEED,"1,960",212,813,"2,985"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916047989,Isaac Newton Graham Middle                                      ,NSLP_LUNCH,"2,453",352,"1,444","4,249"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916048003,Mariano Castro Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,"5,834",561,547,"6,942"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916048003,Mariano Castro Elementary                                       ,NSLP_LUNCH,"6,481","1,167","1,055","8,703"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049480,MONTA LOMA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,549",255,704,"2,508"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049480,MONTA LOMA ELEMENTARY,NSLP_LUNCH,"1,933",535,"1,315","3,783"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049464,Stevenson Elementary                                            ,NSLP_LUNCH,266,102,"1,220","1,588"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049514,Theuerkauf Elementary                                           ,NSLP_BREAKFAST_SEVERENEED,"3,122",358,389,"3,869"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View Whisman  School District,43695916049514,Theuerkauf Elementary                                           ,NSLP_LUNCH,"3,199",658,683,"4,540"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334736,ALTA VISTA HIGH,NSLP_BREAKFAST_SEVERENEED,237,27,30,294
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334736,ALTA VISTA HIGH,NSLP_LUNCH,310,28,72,410
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334116,LOS ALTOS HIGH,NSLP_BREAKFAST_SEVERENEED,"1,430",172,345,"1,947"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334116,LOS ALTOS HIGH,NSLP_LUNCH,"1,722",351,"2,209","4,282"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334728,Mountain View High                                              ,NSLP_BREAKFAST_SEVERENEED,"1,714",326,507,"2,547"
SANTA CLARA,2017,Oct 2016,4,NSLP,Mountain View-Los Altos Union High School District,43696094334728,Mountain View High                                              ,NSLP_LUNCH,"2,149",408,"2,454","5,011"
SANTA CLARA,2017,Oct 2016,4,NSLP,Navigator Schools,43694840123760,Gilroy Prep (a Navigator School),NSLP_BREAKFAST,490,13,19,522
SANTA CLARA,2017,Oct 2016,4,NSLP,Navigator Schools,43694840123760,Gilroy Prep (a Navigator School),NSLP_LUNCH,"2,827",381,573,"3,781"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048086,Anderson (Alex) Elementary                                      ,NSLP_BREAKFAST_SEVERENEED,"1,356",333,908,"2,597"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048086,Anderson (Alex) Elementary                                      ,NSLP_LUNCH,"3,283",778,"2,738","6,799"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256095400,BALDWIN (JULIA) ELEMENTARY,NSLP_LUNCH,"2,131",399,"1,790","4,320"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256072177,Bernal Intermediate                                             ,NSLP_BREAKFAST_SEVERENEED,889,237,647,"1,773"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256072177,Bernal Intermediate                                             ,NSLP_LUNCH,"1,410",423,"1,804","3,637"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048102,CHRISTOPHER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"2,141",344,172,"2,657"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048102,CHRISTOPHER ELEMENTARY,NSLP_LUNCH,"3,710",646,518,"4,874"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048094,DAVIS (CAROLINE) INTERMEDIATE,NSLP_BREAKFAST_SEVERENEED,"3,033",464,494,"3,991"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048094,DAVIS (CAROLINE) INTERMEDIATE,NSLP_LUNCH,"3,767",731,"1,232","5,730"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256072151,DEL ROBLE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"2,164",522,566,"3,252"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256072151,DEL ROBLE ELEMENTARY,NSLP_LUNCH,"2,886",801,"1,404","5,091"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048128,EDENVALE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"2,324",260,176,"2,760"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048128,EDENVALE ELEMENTARY,NSLP_LUNCH,"6,279",859,949,"8,087"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048110,Frost (Earl) Elementary                                         ,NSLP_BREAKFAST_SEVERENEED,"1,281",279,889,"2,449"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048110,Frost (Earl) Elementary                                         ,NSLP_LUNCH,"2,114",551,"1,972","4,637"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048144,GLIDER ELEMENTARY,NSLP_LUNCH,"2,447",580,"3,297","6,324"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256099451,HAYES ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,289",537,518,"2,344"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256099451,HAYES ELEMENTARY,NSLP_LUNCH,"2,135","1,029","1,619","4,783"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256068167,Herman (Leonard) Intermediate                                   ,NSLP_BREAKFAST_SEVERENEED,"1,115",314,961,"2,390"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256068167,Herman (Leonard) Intermediate                                   ,NSLP_LUNCH,"1,677",832,"2,866","5,375"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256116081,Ledesma (Rita) Elementary                                       ,NSLP_BREAKFAST,567,149,357,"1,073"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256116081,Ledesma (Rita) Elementary                                       ,NSLP_LUNCH,"1,245",437,"2,484","4,166"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048136,Miner (George) Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,"1,965",261,280,"2,506"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048136,Miner (George) Elementary                                       ,NSLP_LUNCH,"4,141",817,"1,152","6,110"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256088306,OAK RIDGE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,743,182,750,"1,675"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256088306,OAK RIDGE ELEMENTARY,NSLP_LUNCH,"1,658",351,"1,968","3,977"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256093066,PARKVIEW ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,339",309,682,"2,330"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256093066,PARKVIEW ELEMENTARY,NSLP_LUNCH,"3,296",758,"2,469","6,523"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256072144,SAKAMOTO ELEMENTARY,NSLP_LUNCH,877,335,"2,812","4,024"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256067243,SANTA TERESA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,"1,176",155,233,"1,564"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256067243,SANTA TERESA ELEMENTARY,NSLP_LUNCH,"1,955",686,"2,493","5,134"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048177,Stipe (Samuel) Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,"1,581",243,307,"2,131"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256048177,Stipe (Samuel) Elementary                                       ,NSLP_LUNCH,"3,324",737,971,"5,032"
SANTA CLARA,2017,Oct 2016,4,NSLP,Oak Grove Elementary School District,43696256097430,Taylor (Bertha) Elementary                                      ,NSLP_LUNCH,"1,113",142,"2,547","3,802"
SANTA CLARA,2017,Oct 2016,4,NSLP,Orchard Elementary School District,43696336048185,Orchard Elementary                                              ,NSLP_BREAKFAST_SEVERENEED,"2,133",467,575,"3,175"
SANTA CLARA,2017,Oct 2016,4,NSLP,Orchard Elementary School District,43696336048185,Orchard Elementary                                              ,NSLP_LUNCH,"4,087","1,353","2,687","8,127"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048193,ADDISON ELEMENTARY,NSLP_LUNCH,448,173,"1,651","2,272"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416115562,BARRON PARK ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,762,158,387,"1,307"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416115562,BARRON PARK ELEMENTARY,NSLP_LUNCH,"1,043",278,"1,039","2,360"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416060065,David Starr Jordan Middle                                       ,NSLP_BREAKFAST,369,114,374,857
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416060065,David Starr Jordan Middle                                       ,NSLP_LUNCH,845,205,"2,196","3,246"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048292,DUVENECK ELEMENTARY,NSLP_LUNCH,235,126,"1,738","2,099"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048235,EL CARMELO ELEMENTARY,NSLP_LUNCH,511,215,"1,263","1,989"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048250,ESCONDIDO ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,480,163,526,"1,169"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048250,ESCONDIDO ELEMENTARY,NSLP_LUNCH,"1,006",386,"1,732","3,124"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048268,FAIRMEADOW ELEMENTARY,NSLP_LUNCH,295,221,"2,017","2,533"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696414332904,Henry M. Gunn High                                              ,NSLP_BREAKFAST,496,122,625,"1,243"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696414332904,Henry M. Gunn High                                              ,NSLP_LUNCH,696,265,"4,011","4,972"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048201,Herbert Hoover Elementary                                       ,NSLP_LUNCH,356,58,"1,898","2,312"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416060081,JANE LATHROP STANFORD MIDDLE,NSLP_BREAKFAST,244,74,682,"1,000"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416060081,JANE LATHROP STANFORD MIDDLE,NSLP_LUNCH,402,258,"3,643","4,303"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048326,JUANA BRIONES ELEMENTARY,NSLP_LUNCH,540,98,971,"1,609"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416068241,Lucille M. Nixon Elementary                                     ,NSLP_LUNCH,358,216,"1,645","2,219"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048243,OHLONE ELEMENTARY,NSLP_LUNCH,81,35,"2,221","2,337"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696414335782,Palo Alto High                                                  ,NSLP_BREAKFAST_SEVERENEED,380,56,136,572
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696414335782,Palo Alto High                                                  ,NSLP_LUNCH,437,168,616,"1,221"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048359,PALO VERDE ELEMENTARY,NSLP_LUNCH,197,71,"1,440","1,708"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416118707,TERMAN MIDDLE,NSLP_BREAKFAST,391,121,699,"1,211"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416118707,TERMAN MIDDLE,NSLP_LUNCH,390,98,"1,923","2,411"
SANTA CLARA,2017,Oct 2016,4,NSLP,Palo Alto Unified School District,43696416048409,WALTER HAYS ELEMENTARY,NSLP_LUNCH,334,123,"2,029","2,486"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390125781,Rocketship Academy Brilliant Minds                              ,NSLP_BREAKFAST_SEVERENEED,"5,950","1,488","1,715","9,153"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390125781,Rocketship Academy Brilliant Minds                              ,NSLP_LUNCH,"4,691","1,073",868,"6,632"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390125799,Rocketship Alma Academy,NSLP_BREAKFAST_SEVERENEED,"5,387",848,"1,416","7,651"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390125799,Rocketship Alma Academy,NSLP_LUNCH,"4,466",578,916,"5,960"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390123281,Rocketship Discovery Prep                                       ,NSLP_BREAKFAST_SEVERENEED,"5,033",996,"1,279","7,308"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390123281,Rocketship Discovery Prep                                       ,NSLP_LUNCH,"3,760",754,451,"4,965"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390131110,Rocketship Fuerza Community Prep,NSLP_BREAKFAST_SEVERENEED,"5,912","1,068","2,536","9,516"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,43104390131110,Rocketship Fuerza Community Prep,NSLP_LUNCH,"4,472",776,"1,376","6,624"
SANTA CLARA,2017,Oct 2016,4,NSLP,Rocketship Education,07770240134072,Rocketship Futuro Academy,NSLP_BREAKFAST,"1,209",336,339,"1,884"
